2023-11-02 14:27 test_domain Round:  29 | Epochs: 145 | Domain: p | loss: 0.2229 | acc: 92.87% | auc: 99.59%
2023-11-02 14:28 before_fed Round:  30 | Epochs: 150 | Domain: a | loss: 0.2454 | acc: 92.79% | auc: 99.48%
2023-11-02 14:29 before_fed Round:  30 | Epochs: 150 | Domain: c | loss: 0.1968 | acc: 93.67% | auc: 99.58%
2023-11-02 14:31 before_fed Round:  30 | Epochs: 150 | Domain: s | loss: 0.1874 | acc: 93.72% | auc: 99.75%
2023-11-02 14:33 after_fed Round:  30 | Epochs: 150 | Domain: a | loss: 0.4810 | acc: 84.13% | auc: 98.44%
2023-11-02 14:33 after_fed Round:  30 | Epochs: 150 | Domain: c | loss: 0.3843 | acc: 89.45% | auc: 99.19%
2023-11-02 14:34 after_fed Round:  30 | Epochs: 150 | Domain: s | loss: 0.2099 | acc: 91.21% | auc: 99.58%
2023-11-02 14:34 Model saved! Best Val Acc: 88.97%
2023-11-02 14:34 test_domain Round:  30 | Epochs: 150 | Domain: p | loss: 0.2201 | acc: 93.05% | auc: 99.60%
2023-11-02 14:35 before_fed Round:  31 | Epochs: 155 | Domain: a | loss: 0.2202 | acc: 93.75% | auc: 99.57%
2023-11-02 14:37 before_fed Round:  31 | Epochs: 155 | Domain: c | loss: 0.2002 | acc: 94.09% | auc: 99.56%
2023-11-02 14:39 before_fed Round:  31 | Epochs: 155 | Domain: s | loss: 0.1887 | acc: 93.22% | auc: 99.76%
2023-11-02 14:40 after_fed Round:  31 | Epochs: 155 | Domain: a | loss: 0.4987 | acc: 84.62% | auc: 98.44%
2023-11-02 14:41 after_fed Round:  31 | Epochs: 155 | Domain: c | loss: 0.3874 | acc: 89.45% | auc: 99.17%
2023-11-02 14:41 after_fed Round:  31 | Epochs: 155 | Domain: s | loss: 0.2147 | acc: 91.21% | auc: 99.59%
2023-11-02 14:41 Model saved! Best Val Acc: 89.09%
2023-11-02 14:41 test_domain Round:  31 | Epochs: 155 | Domain: p | loss: 0.2260 | acc: 92.75% | auc: 99.59%
2023-11-02 14:42 before_fed Round:  32 | Epochs: 160 | Domain: a | loss: 0.2566 | acc: 93.27% | auc: 99.44%
2023-11-02 14:44 before_fed Round:  32 | Epochs: 160 | Domain: c | loss: 0.2071 | acc: 94.09% | auc: 99.52%
2023-11-02 14:46 before_fed Round:  32 | Epochs: 160 | Domain: s | loss: 0.1944 | acc: 93.22% | auc: 99.74%
2023-11-02 14:47 after_fed Round:  32 | Epochs: 160 | Domain: a | loss: 0.4943 | acc: 84.62% | auc: 98.45%
2023-11-02 14:48 after_fed Round:  32 | Epochs: 160 | Domain: c | loss: 0.4057 | acc: 89.45% | auc: 99.15%
2023-11-02 14:48 after_fed Round:  32 | Epochs: 160 | Domain: s | loss: 0.2101 | acc: 91.46% | auc: 99.58%
2023-11-02 14:48 Model saved! Best Val Acc: 89.21%
2023-11-02 14:48 test_domain Round:  32 | Epochs: 160 | Domain: p | loss: 0.2276 | acc: 92.87% | auc: 99.59%
2023-11-02 14:49 before_fed Round:  33 | Epochs: 165 | Domain: a | loss: 0.2620 | acc: 92.79% | auc: 99.42%
2023-11-02 14:51 before_fed Round:  33 | Epochs: 165 | Domain: c | loss: 0.2088 | acc: 94.09% | auc: 99.51%
2023-11-02 14:53 before_fed Round:  33 | Epochs: 165 | Domain: s | loss: 0.1871 | acc: 92.96% | auc: 99.74%
2023-11-02 14:54 after_fed Round:  33 | Epochs: 165 | Domain: a | loss: 0.4897 | acc: 83.17% | auc: 98.46%
2023-11-02 14:55 after_fed Round:  33 | Epochs: 165 | Domain: c | loss: 0.4190 | acc: 89.45% | auc: 99.13%
2023-11-02 14:55 after_fed Round:  33 | Epochs: 165 | Domain: s | loss: 0.2081 | acc: 91.46% | auc: 99.57%
2023-11-02 14:55 test_domain Round:  33 | Epochs: 165 | Domain: p | loss: 0.2240 | acc: 92.93% | auc: 99.59%
2023-11-02 14:56 before_fed Round:  34 | Epochs: 170 | Domain: a | loss: 0.2586 | acc: 92.79% | auc: 99.44%
2023-11-02 14:58 before_fed Round:  34 | Epochs: 170 | Domain: c | loss: 0.2133 | acc: 94.09% | auc: 99.51%
2023-11-02 15:00 before_fed Round:  34 | Epochs: 170 | Domain: s | loss: 0.1964 | acc: 93.47% | auc: 99.73%
2023-11-02 15:01 after_fed Round:  34 | Epochs: 170 | Domain: a | loss: 0.4995 | acc: 84.62% | auc: 98.45%
2023-11-02 15:02 after_fed Round:  34 | Epochs: 170 | Domain: c | loss: 0.4048 | acc: 89.45% | auc: 99.15%
2023-11-02 15:02 after_fed Round:  34 | Epochs: 170 | Domain: s | loss: 0.2108 | acc: 91.71% | auc: 99.57%
2023-11-02 15:02 Model saved! Best Val Acc: 89.33%
2023-11-02 15:02 test_domain Round:  34 | Epochs: 170 | Domain: p | loss: 0.2308 | acc: 92.81% | auc: 99.58%
2023-11-02 15:03 before_fed Round:  35 | Epochs: 175 | Domain: a | loss: 0.2620 | acc: 92.79% | auc: 99.42%
2023-11-02 15:05 before_fed Round:  35 | Epochs: 175 | Domain: c | loss: 0.2057 | acc: 94.09% | auc: 99.54%
2023-11-02 15:07 before_fed Round:  35 | Epochs: 175 | Domain: s | loss: 0.1924 | acc: 93.47% | auc: 99.74%
2023-11-02 15:09 after_fed Round:  35 | Epochs: 175 | Domain: a | loss: 0.4936 | acc: 83.65% | auc: 98.50%
2023-11-02 15:09 after_fed Round:  35 | Epochs: 175 | Domain: c | loss: 0.4026 | acc: 89.45% | auc: 99.14%
2023-11-02 15:09 after_fed Round:  35 | Epochs: 175 | Domain: s | loss: 0.2119 | acc: 91.46% | auc: 99.57%
2023-11-02 15:09 test_domain Round:  35 | Epochs: 175 | Domain: p | loss: 0.2300 | acc: 92.75% | auc: 99.59%
2023-11-02 15:11 before_fed Round:  36 | Epochs: 180 | Domain: a | loss: 0.2603 | acc: 93.27% | auc: 99.42%
2023-11-02 15:12 before_fed Round:  36 | Epochs: 180 | Domain: c | loss: 0.2106 | acc: 94.09% | auc: 99.52%
2023-11-02 15:14 before_fed Round:  36 | Epochs: 180 | Domain: s | loss: 0.1961 | acc: 93.47% | auc: 99.74%
2023-11-02 15:16 after_fed Round:  36 | Epochs: 180 | Domain: a | loss: 0.4936 | acc: 84.13% | auc: 98.44%
2023-11-02 15:16 after_fed Round:  36 | Epochs: 180 | Domain: c | loss: 0.4001 | acc: 89.45% | auc: 99.15%
2023-11-02 15:16 after_fed Round:  36 | Epochs: 180 | Domain: s | loss: 0.2141 | acc: 91.71% | auc: 99.57%
2023-11-02 15:16 test_domain Round:  36 | Epochs: 180 | Domain: p | loss: 0.2300 | acc: 92.75% | auc: 99.59%
2023-11-02 15:18 before_fed Round:  37 | Epochs: 185 | Domain: a | loss: 0.2591 | acc: 93.27% | auc: 99.41%
2023-11-02 15:19 before_fed Round:  37 | Epochs: 185 | Domain: c | loss: 0.2110 | acc: 94.09% | auc: 99.51%
2023-11-02 15:21 before_fed Round:  37 | Epochs: 185 | Domain: s | loss: 0.1887 | acc: 93.22% | auc: 99.74%
2023-11-02 15:23 after_fed Round:  37 | Epochs: 185 | Domain: a | loss: 0.4925 | acc: 83.17% | auc: 98.47%
2023-11-02 15:23 after_fed Round:  37 | Epochs: 185 | Domain: c | loss: 0.4140 | acc: 89.45% | auc: 99.12%
2023-11-02 15:23 after_fed Round:  37 | Epochs: 185 | Domain: s | loss: 0.2125 | acc: 91.46% | auc: 99.56%
2023-11-02 15:23 test_domain Round:  37 | Epochs: 185 | Domain: p | loss: 0.2317 | acc: 92.69% | auc: 99.59%
2023-11-02 15:25 before_fed Round:  38 | Epochs: 190 | Domain: a | loss: 0.2573 | acc: 93.27% | auc: 99.43%
2023-11-02 15:26 before_fed Round:  38 | Epochs: 190 | Domain: c | loss: 0.2062 | acc: 94.09% | auc: 99.54%
2023-11-02 15:28 before_fed Round:  38 | Epochs: 190 | Domain: s | loss: 0.1922 | acc: 93.22% | auc: 99.75%
2023-11-02 15:30 after_fed Round:  38 | Epochs: 190 | Domain: a | loss: 0.4970 | acc: 84.13% | auc: 98.46%
2023-11-02 15:30 after_fed Round:  38 | Epochs: 190 | Domain: c | loss: 0.4004 | acc: 89.45% | auc: 99.13%
2023-11-02 15:30 after_fed Round:  38 | Epochs: 190 | Domain: s | loss: 0.2146 | acc: 91.21% | auc: 99.57%
2023-11-02 15:31 test_domain Round:  38 | Epochs: 190 | Domain: p | loss: 0.2355 | acc: 92.51% | auc: 99.58%
2023-11-02 15:32 before_fed Round:  39 | Epochs: 195 | Domain: a | loss: 0.2571 | acc: 93.27% | auc: 99.42%
2023-11-02 15:34 before_fed Round:  39 | Epochs: 195 | Domain: c | loss: 0.2108 | acc: 94.09% | auc: 99.52%
2023-11-02 15:35 before_fed Round:  39 | Epochs: 195 | Domain: s | loss: 0.1932 | acc: 93.22% | auc: 99.74%
2023-11-02 15:37 after_fed Round:  39 | Epochs: 195 | Domain: a | loss: 0.4917 | acc: 84.62% | auc: 98.47%
2023-11-02 15:37 after_fed Round:  39 | Epochs: 195 | Domain: c | loss: 0.4112 | acc: 89.45% | auc: 99.13%
2023-11-02 15:38 after_fed Round:  39 | Epochs: 195 | Domain: s | loss: 0.2134 | acc: 91.71% | auc: 99.57%
2023-11-02 15:38 Model saved! Best Val Acc: 89.33%
2023-11-02 15:38 test_domain Round:  39 | Epochs: 195 | Domain: p | loss: 0.2300 | acc: 92.75% | auc: 99.59%
2023-11-02 15:39 before_fed Round:  40 | Epochs: 200 | Domain: a | loss: 0.2601 | acc: 92.79% | auc: 99.41%
2023-11-02 15:41 before_fed Round:  40 | Epochs: 200 | Domain: c | loss: 0.2077 | acc: 94.09% | auc: 99.53%
2023-11-02 15:43 before_fed Round:  40 | Epochs: 200 | Domain: s | loss: 0.1943 | acc: 93.22% | auc: 99.74%
2023-11-02 15:45 after_fed Round:  40 | Epochs: 200 | Domain: a | loss: 0.4953 | acc: 83.65% | auc: 98.46%
2023-11-02 15:45 after_fed Round:  40 | Epochs: 200 | Domain: c | loss: 0.4042 | acc: 89.45% | auc: 99.13%
2023-11-02 15:45 after_fed Round:  40 | Epochs: 200 | Domain: s | loss: 0.2131 | acc: 91.46% | auc: 99.56%
2023-11-02 15:45 test_domain Round:  40 | Epochs: 200 | Domain: p | loss: 0.2327 | acc: 92.57% | auc: 99.58%
